Nauru - Fixed,674,0.0112
Nauru - Mobile,"6745, 6748",0.0112
Nepal - Fixed,977,0.0112
Nepal - Kathmandu,"97712, 97714, 97715, 97716",0.0112
Nepal - Mobile,97798,0.0112
Nepal - Mobile (Spice),"977980, 977981",0.0112
Netherlands - Fixed,31,0.0112
Netherlands - Amsterdam,3120,0.0112
Netherlands - Mobile,"316, 318, 319",0.0112
Netherlands - Mobile (Kpn),"31610, 31612, 31613, 31620, 31622, 31623, 31630, 31651, 31653, 31656, 31657, 31658, 31659, 31665",0.0112
Netherlands - Mobile (Lyca),"31684, 31685, 316860, 316861, 316862, 316863, 316864, 316870, 316871, 316872, 316873, 316874",0.0112
Netherlands - Mobile (Orange),"31618, 31628, 31638, 31639, 31648",0.0112
Netherlands - Mobile (Tele2),"31636, 31640",0.0112
Netherlands - Mobile (Telfort),"31616, 31617, 31619, 31626, 31633, 31644, 31645, 31647, 31649",0.0112
Netherlands - Mobile (T-mobile),"31614, 31624, 31634, 31641, 31642, 31643",0.0112
Netherlands - Mobile (Vodafone),"31611, 31615, 31621, 31625, 31627, 31629, 31632, 31646, 31650, 31652, 31654, 31655",0.0112
Netherlands Antilles - Fixed,599,0.0112
Netherlands Antilles - Mobile,"5993181, 5993184, 5993185, 5993186, 5994161, 5994165, 5994166, 5994167, 5994168, 599510, 599511, 599520, 599521, 599522, 599523, 599524, 599526, 599527, 59955, 599580, 599581, 599586, 599700, 599701, 59978, 59979, 599951, 599952, 5999530, 5999531, 599954, 599956, 599961, 5999630, 5999631, 599966, 599967, 599969",0.0112
New Caledonia - Fixed,687,0.0112
New Caledonia - Mobile,"68773, 68774, 68775, 68776, 68777, 68778, 68779, 68780, 68781, 68782, 68783, 68784, 68785, 68786, 68787, 68789, 6879",0.0112
New Zealand - Fixed,64,0.0112
New Zealand - Auckland,649,0.0112
New Zealand - Mobile,642,0.0112
Nicaragua - Fixed,505,0.0112
Nicaragua - Mobile,5058,0.0112
Nicaragua - Mobile (Bellsouth),"505833, 505835, 505836, 505840, 505841, 505842, 505843, 505844, 505849, 505860, 505861, 505862, 505863, 505864, 505865, 505866, 505869, 505872, 505873, 505874, 505882, 505883, 505884, 505885, 505890, 505891, 505892, 505893, 505894",0.0112
Nicaragua - Mobile (Claro),"5058802, 5058803, 5058804, 5058805, 5058806, 5058807, 5058808, 5058809, 505881",0.0112
Nicaragua - Mobile (Telefonica),"505832, 505837, 505838, 505839, 505845, 505846, 505847, 505848, 505867, 505868, 505875, 505876, 505877, 505878, 505880, 50588100, 50588101, 50588102, 50588103, 50588104, 50588105, 50588107, 50588108, 50588109, 5058811, 5058812, 5058813, 5058814, 5058815, 5058816, 5058817, 5058818, 5058819, 505886, 505887, 505888, 5058893, 5058894, 5058895, 5058896, 5058897, 5058898, 5058899, 505895, 505896, 505897, 505898, 505899",0.0112
Niger - Fixed,227,0.0112
Niger - Mobile,2279,0.0112
Niger - Mobile (Celtel),22796,0.0112
Niger - Mobile (Sahelcom),22793,0.0112
Niger - Mobile (Telecel),22794,0.0112
Nigeria - Fixed,234,0.0112
Nigeria - Ilorin,23431,0.0112
Nigeria - Lagos,2341,0.0112
Nigeria - Lagos Gloacom,"2341903, 2341904, 2341905, 2341906, 2341907, 2341908, 2341909, 2341910, 2341911, 2341912, 2341913, 2341914, 2341915",0.0112
Nigeria - Mobile,"234700, 234701, 234702, 234800, 234801",0.0112
Nigeria - Mobile (Celtel),"234708, 234802, 234808, 234812",0.0112
Nigeria - Mobile (Etisalat),"234809, 234818",0.0112
Nigeria - Mobile (Globacom),"234705, 234805, 234807, 234815",0.0112
Nigeria - Mobile (Mtel),234804,0.0112
Nigeria - Mobile (Mtn),"234703, 234706, 234803, 234806, 234810, 234813, 234816",0.0112
Nigeria - Mobile (Multilinks),"2347027, 234709",0.0112
Nigeria - Mobile (Nitel),23490,0.0112
Nigeria - Mobile (Reliance),"2347023, 234707",0.0112
Nigeria - Mobile (Starcomms),"2347028, 2347029, 2348190, 2348191",0.0112
Nigeria - Mobile (Visafone),"2347025, 2347026, 234704",0.0112
Niue - Fixed,683,0.0112
Niue - Mobile,"6832, 6833, 6834, 6835, 6836, 6837, 6838, 6839",0.0112
Norfolk Is - Fixed,6723,0.0112
Norfolk Is - Mobile,"67234, 67235, 67236",0.0112
North Korea,850,0.0112
Norway - Fixed,47,0.0112
Norway - Oslo,472,0.0112
Norway - Mobile,"474, 4758, 4759, 479",0.0112
Norway - Mobile (Lyca),"474094, 474095, 474096, 474097, 474098, 474099, 474552, 474553, 474554, 474555, 474556, 474557, 474558, 474592, 474671, 474672, 479125, 479126, 479127, 479128, 479129, 479471, 479472, 479473, 479695, 479696, 479697, 479698, 479699",0.0112
Norway - Mobile (Netcom),"4740, 4745, 4746, 474778, 4792, 4793, 4798",0.0112
Norway - Mobile (Tele2),"47412, 47413, 47472, 47473",0.0112
Norway - Mobile (Telenor),"47414, 47415, 47416, 47417, 474184, 474185, 47476, 474770, 474771, 474772, 474773, 474774, 474775, 474776, 47478, 474790, 474798, 474799, 47480, 47481, 47482, 474830, 474831, 474832, 4790, 4791, 47940, 479474, 479475, 479476, 479477, 479478, 479479, 47948, 47949, 4795, 47960, 47961, 47962, 47963, 47964, 47965, 47970, 47971, 47972, 47973, 479740, 479741, 479742, 479743, 479746, 479747, 479748, 479749, 47975, 47976, 47977, 47978, 479795, 479796, 479797, 479798, 479799, 47991, 47992, 47993, 47994, 47995, 4799900, 4799901, 4799902, 4799903, 4799904, 4799905, 4799906",0.0112
Norway - Special Service,"470, 471, 478",0.0112
Oman - Fixed,968,0.0112
Oman - Mobile,9689,0.0112
Oman - Mobile (Nawras),"96894, 96895, 96896, 96897",0.0112
Onair,88298,0.0112
Oration Technologies,88233,0.0112
Pakistan - Fixed,92,0.0112
Pakistan - Islamabad,9251,0.0112
Pakistan - Karachi,9221,0.0112
Pakistan - Lahore,9242,0.0112
Pakistan - Mobile,923,0.0112
Pakistan - Mobile (Mobilink),"92300, 92301, 92302, 92303, 92306, 92307, 92308",0.0112
Palau,680,0.0112
Palestine - Fixed,970,0.0112
Palestine - Mobile,9705,0.0112
Panama - Fixed,507,0.0112
Panama - Panama City,5072,0.0112
Panama - Mobile,"507218, 507219, 507408, 507418, 5075, 5076",0.0112
Papua New Guinea - Fixed,675,0.0112
Papua New Guinea - Mobile,"67563, 67565, 67567, 67568, 67569",0.0112
Papua New Guinea - Mobile (Bemobile),67576,0.0112
Papua New Guinea - Mobile (Digicel),"67571, 67572, 67573",0.0112
Paraguay - Fixed,595,0.0112
Paraguay - Asuncion,59521,0.0112
Paraguay - Mobile,5959,0.0112
Peru - Fixed,51,0.0112
Peru - Lima,"5112, 5113, 5114, 5115, 5116, 5117",0.0112
Peru - Lima (Mobile),5119,0.0112
Peru - Rural,"5118, 51418, 51428, 51438, 51448, 51518, 51528, 51538, 51548, 51568, 51618, 51628, 51638, 51648, 51658, 51668, 51678, 51728, 51738, 51748, 51768, 51828, 51838, 51848",0.0112
Peru - Mobile,519,0.0112
Peru - Mobile (Claro),"5194170, 5194171, 5194172, 5194173, 5194174, 5194230, 5194231, 5194232, 5194233, 519427, 519433, 519435, 519437, 5194430, 5194431, 5194770, 5194771, 5194772, 5194773, 5194805, 5194806, 5194807, 5194808, 5194809, 519482, 519483, 519487, 5194907, 5194908, 5194909, 519491, 519492, 519493, 519497, 519503, 519507, 5195110, 5195111, 5195112, 5195113, 5195114, 5195115, 5195116, 5195117, 519512, 519513, 519517, 519523, 5195270, 5195271, 5195272, 5195350, 5195370, 5195371, 5195372, 5195373, 5195374, 5195375, 5195376, 5195377, 5195378, 519541, 5195470, 5195471, 5195472, 5195473, 5195570, 5195571, 5195572, 519562, 519563, 519567, 5195770, 5195771, 5195772, 5195773, 5195774, 5195775, 5195776, 5195777, 5195778, 5195805, 5195806, 5195807, 5195808, 5195809, 519581, 519582, 519583, 519587, 5195895, 5195896, 5195897, 5195898, 5195899, 519591, 5195920, 5195921, 5195922, 5195923, 5195924, 5195925, 5195926, 5195927, 519593, 519597, 519617, 5196184, 5196185, 519623, 519627, 5196370, 5196371, 5196372, 5196373, 5196374, 5196375, 519641, 519642, 519643, 5196530, 5196531, 5196532, 5196533, 5196534, 5196535, 5196536, 5196537, 5196538, 519657, 519663, 5196640, 5196641, 5196642, 5196643, 5196644, 519667, 5196770, 5196771, 5196772, 5196773, 5196774, 5196775, 5196776, 5196830, 5196831, 5196832, 5196833, 5196834, 519687, 519693, 519697, 5197270, 5197271, 5197272, 5197273, 5197274, 51973, 519742, 519743, 5197440, 5197441, 5197442, 5197443, 5197444, 5197445, 5197446, 519747, 519762, 519763, 519783, 5197860, 519787, 519793, 519797, 519804, 519805, 519806, 519807, 519808, 519809, 5198230, 5198231, 5198232, 5198233, 5198234, 5198235, 5198236, 5198237, 5198238, 519827, 5198330, 5198331, 519837, 519841, 519842, 519843, 519844, 519847, 51986, 51987, 51989, 51991, 51992, 51993, 519943, 519946, 519947, 519948, 519949, 51997",0.0112
Peru - Mobile (Movistar),"5194180, 5194181, 5194182, 5194183, 5194185, 5194186, 5194187, 5194188, 5194189, 519419, 519420, 519421, 519424, 519426, 519428, 519429, 519430, 519431, 519432, 519434, 519436, 5194378, 5194379, 519438, 519439, 519444, 519446, 5194480, 5194481, 5194482, 5194489, 519449, 51945, 5194700, 5194701, 5194702, 5194703, 5194704, 5194705, 519474, 519475, 519476, 519478, 519479, 519480, 519481, 519484, 519485, 519486, 519488, 519489, 519490, 519494, 519495, 519496, 5194978, 5194979, 519498, 519499, 519500, 519504, 519505, 519506, 519508, 519509, 519510, 519514, 519515, 519516, 519518, 519519, 519520, 519522, 5195250, 5195251, 5195252, 5195253, 5195254, 519526, 519528, 519529, 5195352, 5195353, 5195354, 5195355, 5195356, 519536, 519539, 519540, 5195440, 5195441, 5195442, 5195443, 5195444, 5195445, 5195446, 5195447, 5195448, 519546, 519548, 519549, 5195550, 519556, 519558, 519559, 519560, 519561, 519564, 519565, 519566, 519568, 519569, 519574, 519575, 519576, 519578, 519579, 5195800, 5195801, 5195802, 5195803, 5195804, 5195840, 5195841, 5195842, 5195843, 5195844, 5195845, 5195846, 519585, 519586, 519588, 5195890, 5195891, 5195892, 5195893, 5195894, 519590, 519592, 519594, 519595, 519596, 519598, 519599, 519610, 5196110, 5196111, 5196112, 5196113, 5196114, 5196115, 5196116, 5196117, 519615, 519616, 519619, 5196207, 5196208, 5196209, 519625, 519626, 519628, 519629, 5196350, 5196351, 5196352, 5196353, 5196354, 519636, 5196390, 5196391, 5196392, 5196393, 5196394, 5196395, 5196398, 5196399, 519640, 519644, 519645, 519646, 519647, 519648, 519649, 519650, 519656, 519658, 519659, 5196600, 5196601, 5196602, 5196603, 5196604, 5196605, 519661, 519665, 519666, 519668, 519669, 5196765, 5196766, 5196768, 5196769, 5196790, 5196791, 5196798, 5196799, 519680, 519681, 5196822, 5196823, 5196824, 5196825, 5196826, 5196827, 5196828, 5196829, 5196836, 5196837, 5196838, 5196839, 519684, 519685, 519686, 519688, 519689, 519690, 519691, 519692, 519694, 519695, 519696, 519698, 519699, 519700, 5197090, 5197091, 5197092, 5197093, 5197094, 5197095, 5197096, 5197097, 5197098, 51971, 5197250, 5197251, 5197252, 519726, 519728, 519729, 519738, 519739, 5197487, 5197488, 5197489, 519749, 519750, 519751, 519752, 519753, 519754, 519755, 519756, 519757, 5197580, 5197581, 519760, 519761, 519764, 519765, 519766, 519767, 519768, 519769, 5197721, 5197722, 5197723, 5197724, 5197725, 5197726, 5197727, 5197728, 5197729, 519780, 519781, 5197825, 5197826, 5197827, 5197828, 5197829, 519784, 519785, 519788, 519789, 519790, 519791, 519792, 519794, 519795, 519796, 519798, 519799, 519800, 519801, 519802, 519803, 519816, 519817, 519818, 519819, 5198260, 5198261, 5198268, 5198298, 519836, 519839, 519840, 519845, 519846, 519848, 519849, 51985, 51988, 51990, 519944, 519945, 51995, 51996, 519980, 519984, 519985, 519986, 519987, 519988, 519989, 51999",0.0112
Peru - Mobile (Nextel),"5194410, 5194710, 5195010, 5195210, 5195310, 5195420, 5195510, 5195710, 519600, 519601, 5196820, 5197010, 5197210, 5197410, 5197820, 5198000, 5198001, 5198002, 519810, 519811, 519812, 519813, 519814, 5198150, 5198151, 5198152, 5198153, 5198154, 519940, 519941, 519942, 519981, 519982, 519983",0.0112
Philippines - Fixed,63,0.0112
Philippines - Manila,632,0.0112
Philippines - Mobile,639,0.0112
Philippines - Mobile (Globe),"63817, 63905, 63906, 63915, 63916, 63917, 63926, 63927, 63935, 63936, 63937",0.0112
Philippines - Mobile (Smart),"63813, 63907, 63908, 63909, 63910, 63912, 63918, 63919, 63920, 63921, 63928, 63929, 63930, 63938, 63939, 63946, 63947, 63948, 63949, 63998, 63999, 6398",0.0112
Philippines - Mobile (Sun),"63922, 63923, 63932, 63933",0.0112
Poland - Fixed,48,0.0112
Poland - Warsaw,4822,0.0112
Poland - Mobile,"4864, 4866, 4869, 4879, 4888",0.0112
Poland - Mobile (Centernet),"486907, 487200, 487201, 487202, 487203, 487204, 487205, 487206, 487207, 487209, 488811",0.0112
Poland - Mobile (Era),"48532, 48538, 48539, 48600, 48602, 48604, 48606, 48608, 48660, 48662, 48664, 486660, 486661, 486662, 486663, 486664, 486665, 486667, 486668, 486669, 48668, 48692, 48694, 48696, 48698, 487391, 48784, 48787, 48788, 48880, 488810, 488818, 488819, 48882, 488833, 488838, 48884, 48886, 48888, 48889",0.0112
Poland - Mobile (Lyca),"487292, 487293, 487294, 487295, 487296",0.0112
Poland - Mobile (Mobyland),487280,0.0112
Poland - Mobile (Orange),"4850, 4851, 486901, 486902, 486903, 486904, 486905, 486906, 48780, 48786, 48789, 48795, 48797, 48798, 48799",0.0112
Poland - Mobile (P4),"48530, 48531, 48533, 48534, 48535, 485360, 485361, 485362, 485363, 485364, 485365, 485367, 485368, 485369, 48537, 486666, 486900, 486908, 486909, 4869967, 4869969, 487208, 487290, 487291, 48730, 48731, 48732, 48733, 487390, 487392, 487861, 487862, 48790, 48791, 48792, 48793, 48794, 487950, 487956, 487957, 487958, 487959, 48796, 487991, 487992, 487993, 487994, 487995, 488812, 488813, 488814, 488815, 488816, 488817, 488830, 488831, 488832, 488834, 488835, 488836, 488837, 488839, 488840, 488843, 488846, 488847, 488848, 488849",0.0112
Poland - Mobile (Plus),"485366, 48601, 48603, 48605, 48607, 48609, 48661, 48663, 48665, 48667, 48669, 48691, 48693, 48695, 48697, 486995, 486997, 486998, 486999, 4872, 48781, 48782, 48783, 48785, 48885, 48887",0.0112
Poland - Special Service,48118913,0.0112
Portugal - Fixed,351,0.0112
Portugal - Azores,"351292, 351295, 351296",0.0112
Portugal - Lisbon,35121,0.0112
Portugal - Madeira,351291,0.0112
Portugal - Mobile,"351169, 351189, 3516, 3519",0.0112
Puerto Rico,"1787, 1939",0.0112
Qatar - Fixed,974,0.0112
Qatar - Mobile,"9743, 9745, 9746",0.0112
Qatar - Mobile (Vodafone),"97430, 9747",0.0112
Reunion - Fixed,262,0.0112
Reunion - Mobile,"262269, 262639, 262692, 262693",0.0112
Romania - Fixed,40,0.0112
Romania - Bucharest,4021,0.0112
Romania - Mobile,407,0.0112
Romania - Mobile (Cosmorom),4076,0.0112
Romania - Mobile (Digimobile),4077,0.0112
Romania - Mobile (Orange),"4074, 4075",0.0112
Romania - Mobile (Telemobil),4078,0.0112
Romania - Mobile (Vodafone),"4072, 4073",0.0112
Romania - Special Service,403,0.0112
Russia - Fixed,7,0.0112
Russia - Abkhazia,7840,0.0112
Russia - Moscow,"7495, 7499",0.0112
Russia - Region (1),"7336, 73412, 73422, 73432, 73433, 73452, 73462, 73492, 73512, 73522, 73532, 73812, 73832, 73842, 73852, 73882, 7401, 74712, 74722, 74732, 74742, 74752, 7477, 74812, 74822, 74832, 74842, 74852, 74862, 74872, 74912, 74922, 74932, 74942, 7811, 7813, 7816, 7817, 7820, 78312, 78332, 78342, 78352, 78362, 78412, 78422, 7844, 78452, 78462, 7847, 7851, 7861, 7862, 7863, 7865, 7866, 7867, 7871, 7872, 7873, 7877, 7878, 7879",0.0112
Russia - Region (2),"73012, 73022, 7341, 7347, 7353, 73822, 73902, 73912, 73942, 73952, 7471, 7472, 7473, 7474, 7475, 7481, 7482, 7483, 7484, 7485, 7486, 7487, 7491, 7492, 7493, 7494, 7496, 7498, 7831, 7833, 7834, 7835, 7836, 7841, 7842, 7843, 7845, 7846, 7848, 7855",0.0112
Russia - Region (3),"7301, 7302, 7342, 7343, 7345, 7346, 7349, 7351, 7352, 7381, 7382, 7383, 7384, 7385, 7388, 7390, 7391, 7394, 7395, 7411, 7413, 7415, 7416, 7421, 7423, 7424, 7426, 7427, 7814, 7815, 7818, 7821",0.0112
Russia - St Petersburg,7812,0.0112
Russia - Mobile,79,0.0112
Russia - Mobile (Abkhazia),7940,0.0112
Russia - Mobile (Beeline),"7903, 7905, 7906, 7909, 7960, 7961, 7962, 7963, 7964, 7965, 7966, 7967, 7968",0.0112
Russia - Mobile (Megafon),"792, 793, 7997",0.0112
Russia - Mobile (Mts),"791, 798",0.0112
Rwanda - Fixed,250,0.0112
Rwanda - Mobile,"25005, 25075",0.0112
Rwanda - Mobile (Mtn),"25003, 25008, 25078",0.0112
Rwanda - Mobile (Tigo),25072,0.0112
San Marino - Fixed,378,0.0112
San Marino - Mobile,3786,0.0112
San Marino - Mobile (Smt),37866,0.0112
San Marino - Mobile (Telenet),37861,0.0112
Sao Tome & Principe - Fixed,239,0.0112
Sao Tome & Principe - Mobile,23990,0.0112
Saudi Arabia - Fixed,966,0.0112
Saudi Arabia - Dahran,9663,0.0112
Saudi Arabia - Jeddah,"96622, 96624, 96626, 96627, 96628",0.0112
Saudi Arabia - Makkah,96625,0.0112
Saudi Arabia - Riyadh,"96612, 96614, 96615, 96616, 96617",0.0112
Saudi Arabia - Mobile,9665,0.0112
Saudi Arabia - Mobile (8),9668,0.0112
Saudi Arabia - Mobile (Al Jawal),"96650, 96653, 96655",0.0112
Saudi Arabia - Mobile (Bravo),96651,0.0112
Saudi Arabia - Mobile (Mobily),"96654, 96656",0.0112
Saudi Arabia - Mobile (Zain),"96658, 96659",0.0112
Senegal - Fixed,221,0.0112
Senegal - Dakar,2218,0.0112
Senegal - Mobile,2213,0.0112
Senegal - Mobile (Alize),"22177, 22178",0.0112
Senegal - Mobile (Sentel),22176,0.0112
Senegal - Mobile (Sudatel),22170,0.0112
Serbia - Fixed,381,0.0112
Serbia - Kosovo,"38128, 38129, 38138, 38139",0.0112
Serbia - Mobile,"38160, 38161, 38168",0.0112
Serbia - Mobile (Telekom Srbija),"38164, 38165, 38166",0.0112
Serbia - Mobile (Telenor),"38162, 38163, 38169",0.0112
Seychelles - Fixed,248,0.0112
Seychelles - Mobile,"24825, 24826, 24827, 24828, 2485, 2487",0.0112
Sierra Leone - Fixed,232,0.0112
Sierra Leone - Freetown,23222,0.0112
Sierra Leone - Mobile,"23223, 23225, 23235, 23240, 23244, 23250, 23256",0.0112
Sierra Leone - Mobile (Africell),"23277, 23288",0.0112
Sierra Leone - Mobile (Ambitel),23255,0.0112
Sierra Leone - Mobile (Cettel),"23276, 23278",0.0112
Sierra Leone - Mobile (Comium),23233,0.0112
Sierra Leone - Mobile (Tigo),23230,0.0112
Singapore - Fixed,65,0.0112
Singapore - Mobile,"658, 659",0.0112
Singapore - Mobile (Ip),653,0.0112
Slovak Rep - Fixed,421,0.0112
Slovak Rep - Mobile,4219,0.0112
Slovak Rep - Mobile (Orange),"421905, 421906, 421907, 421908, 421915, 421916, 421917, 421918, 421919",0.0112
Slovak Rep - Mobile (T-mobile),"421901, 421902, 421903, 421904, 421910, 421911, 421912, 421914",0.0112
Slovak Rep - Mobile (Telefonica),"421940, 421944, 421949",0.0112
Slovenia - Fixed,386,0.0112
Slovenia - Mobile,3866,0.0112
Slovenia - Mobile (Ipko),"38643, 38649",0.0112
Slovenia - Mobile (Mobitel),"38631, 38641, 38651, 38671",0.0112
Slovenia - Mobile (Simobil),"38630, 38640",0.0112
Slovenia - Mobile (T2),"386641, 386642, 386643, 386644, 386645",0.0112
Slovenia - Mobile (Tusmobil),38670,0.0112
Solomon Is - Fixed,677,0.0112
Solomon Is - Mobile,"6771, 6772, 6773, 6774, 6775, 6776, 6777, 6778",0.0112
Solomon Is - Mobile (Smile),6779,0.0112
Somalia - Fixed,252,0.0112
Somalia - Telcom Somalia,"25212, 25213, 25223, 25233, 25262, 25265, 25266",0.0112
Somalia - Mobile,"25220, 25224, 25230, 25252, 25260, 25263, 25264, 25270, 25299",0.0112
South Africa - Fixed,27,0.0112
South Africa - Cape Town,2721,0.0112
South Africa - Durban,2731,0.0112
South Africa - Johannesburg,2711,0.0112
South Africa - Mobile,"2774, 2784",0.0112
South Africa - Mobile (Mtn),"2773, 2778, 2783",0.0112
South Africa - Mobile (Telkom),"27811, 27812, 27813, 27814",0.0112
South Africa - Mobile (Vodacom),"2771, 2772, 2776, 2779, 2782, 2785",0.0112
South Korea - Fixed,82,0.0112
South Korea - Seoul,822,0.0112
South Korea - Mobile,821,0.0112
South Korea - Mobile (Ktf),"821001, 821025, 821026, 821027, 821028, 821029, 821030, 821032, 821033, 821034, 821042, 821043, 821044, 821051, 821065, 821066, 821067, 821068, 821072, 821073, 821074, 821095, 821096, 821097, 821098, 821099, 8216, 8218",0.0112
South Korea - Mobile (Lgt),"821021, 821022, 821023, 821024, 821039, 821055, 821056, 821057, 821058, 821075, 821076, 821077, 821078, 821079, 821080, 821081, 821082, 821083, 821084, 8219",0.0112
South Korea - Mobile (Skt),"821000, 821020, 821031, 821035, 821036, 821037, 821038, 821040, 821041, 821045, 821046, 821047, 821048, 821049, 821050, 821052, 821053, 821054, 821062, 821063, 821064, 821071, 821085, 821086, 821087, 821088, 821089, 821090, 821091, 821092, 821093, 821094, 8211, 8217",0.0112
South Sudan - Fixed,211,0.0112
South Sudan - Mobile,21111,0.0112
South Sudan - Mobile (Gemtel),21197,0.0112
South Sudan - Mobile (Mtn),"21192, 21199",0.0112
South Sudan - Mobile (Vivacell),21195,0.0112
South Sudan - Mobile (Zain),21191,0.0112
Spain - Fixed,34,0.0112
Spain - Barcelona,3493,0.0112
Spain - Canary Is,"34922, 34928",0.0112
Spain - Madrid,3491,0.0112
Spain - Palma De Mallorca,34971,0.0112
Spain - Mobile,"346, 347, 34803, 34806, 34807",0.0112
Spain - Mobile (Amena),"34605, 34615, 34625, 34635, 346400, 346401, 346440, 346441, 346442, 346443, 346444, 346445, 346446, 346447, 34645, 34651, 34652, 34653, 34654, 34655, 34656, 34657, 34658, 34665, 346681, 346685, 34675, 34685, 346880, 346882, 346883, 346884, 34691, 34692, 34693, 34695, 346980, 346982, 346983, 346984, 346985, 346986, 346987, 346988, 347477, 347478",0.0112
Spain - Mobile (Lyca),"346321, 346322, 346323, 346324, 346325, 346326, 346327, 346328",0.0112
Spain - Mobile (Telefonica),"346010, 346011, 346012, 346021, 346022, 346023, 34606, 34608, 34609, 34616, 34618, 34619, 34620, 34626, 34628, 34629, 34630, 34636, 34638, 34639, 346422, 346426, 346427, 346428, 346429, 34646, 34648, 34649, 34650, 34659, 34660, 346686, 346688, 34669, 34676, 34679, 34680, 346810, 346811, 346812, 346813, 346814, 346815, 34682, 34683, 346840, 346841, 34686, 34689, 34690, 34696, 34699, 347170",0.0112
Spain - Mobile (Vodafone),"34600, 346024, 346025, 346026, 346027, 34603, 34607, 34610, 346111, 346116, 34617, 34627, 34634, 34637, 34647, 34661, 34662, 34663, 34664, 34666, 34667, 34670, 34671, 34672, 34673, 34674, 34677, 34678, 346846, 34687, 346886, 346888, 346889, 34697, 346981, 346989, 347171",0.0112
Spain - Mobile (Xfera),"34622, 34633, 347221, 347222, 347223, 347224, 347225, 347227",0.0112
Spain - Special Service,"3470, 34902, 34904",0.0112
Sri Lanka - Fixed,94,0.0112
Sri Lanka - Bell,"94115, 94215, 94235, 94245, 94255, 94265, 94275, 94315, 94325, 94335, 94345, 94355, 94365, 94375, 94385, 94415, 94455, 94475, 94515, 94525, 94535, 94545, 94555, 94565, 94575, 94615, 94635, 94645, 94655, 94675, 94815, 94915",0.0112
Sri Lanka - Dialog,"94117, 94217, 94237, 94247, 94257, 94267, 94277, 94317, 94327, 94337, 94347, 94357, 94367, 94377, 94387, 94417, 94457, 94477, 94517, 94527, 94547, 94557, 94577, 94637, 94657, 94667, 94677, 94817, 94917",0.0112
Sri Lanka - Slt,"94112, 94113, 94118, 9419733, 94212, 94213, 94232, 94233, 94242, 94243, 94252, 94253, 94262, 94263, 94272, 94273, 94312, 94313, 94322, 94323, 94332, 94333, 94342, 94343, 94352, 94353, 94362, 94363, 94372, 94373, 94382, 94383, 94412, 94413, 94452, 94453, 94472, 94473, 94512, 94513, 94522, 94523, 94542, 94543, 94552, 94553, 94572, 94573, 94602, 94632, 94633, 94652, 94653, 94662, 94663, 94672, 94673, 94812, 94813, 94912, 94913",0.0112
Sri Lanka - Suntel,"94114, 94214, 94234, 94244, 94254, 94264, 94274, 94314, 94324, 94334, 94344, 94354, 94364, 94374, 94384, 94414, 94454, 94474, 94514, 94534, 94544, 94554, 94564, 94574, 94614, 94634, 94644, 94654, 94664, 94674, 94814, 94914",0.0112
Sri Lanka - Mobile,947,0.0112
Sri Lanka - Mobile (Airtel),9475,0.0112
Sri Lanka - Mobile (Celtel),9472,0.0112
Sri Lanka - Mobile (Dialog),"94765, 94766, 94767, 94768, 94769, 9477",0.0112
Sri Lanka - Mobile (Hutch),9478,0.0112
Sri Lanka - Mobile (Mobitel),9471,0.0112
St Helena,290,0.0112
St Kitts & Nevis - Fixed,1869,0.0112
St Kitts & Nevis - Mobile,"1869556, 1869557, 1869558, 1869565, 1869566, 1869567, 1869662, 1869663, 1869664, 1869665, 1869666, 1869667, 1869668, 1869669, 1869762, 1869763, 1869764, 1869765",0.0112
St Lucia - Fixed,1758,0.0112
St Lucia - Mobile,"1758284, 1758285, 1758286, 1758287, 1758384, 1758460, 1758461, 1758484, 1758485, 1758486, 1758487, 1758488, 1758489, 1758518, 1758519, 1758520, 1758584, 1758712, 1758713, 1758714, 1758715, 1758716, 1758717, 1758718, 1758719, 1758720, 1758721, 1758722",0.0112
St Maarten,1721,0.0112
St Maarten - Mobile,"1721510, 1721512, 1721520, 1721521, 1721522, 1721523, 1721524, 1721526, 1721527, 1721528, 1721529, 172155, 1721580, 1721581, 1721586, 1721587, 1721588",0.0112
St Pierre & Miquelon - Fixed,508,0.0112
St Pierre & Miquelon - Mobile,50855,0.0112
St Vincent - Fixed,1784,0.0112
St Vincent - Mobile,"1784433, 1784454, 1784455, 1784492, 1784493, 1784494, 1784495, 1784593",0.0112
St Vincent - Mobile (At&t),"1784430, 1784431, 1784432",0.0112
St Vincent - Mobile (Digicel),"1784434, 1784526, 1784527, 1784528, 1784529, 1784530, 1784531, 1784532, 1784533",0.0112
Sudan - Fixed,249,0.0112
Sudan - Mobile,2499,0.0112
Sudan - Mobile (Gemtel),24997,0.0112
Sudan - Mobile (Mtn),"24992, 24999",0.0112
Sudan - Mobile (Sudatel),"24911, 24912",0.0112
Sudan - Mobile (Vivacell),24995,0.0112
Sudan - Mobile (Zain),"24990, 24991, 24996",0.0112
Suriname - Fixed,597,0.0112
Suriname - Mobile,5978,0.0112
Suriname - Mobile (Digicel),"59781, 59782",0.0112
Suriname - Mobile (Intelsur),59783,0.0112
Suriname - Mobile (Telesur),"59775, 59785, 59786, 59787, 59788, 59789",0.0112
Swaziland - Fixed,268,0.0112
Swaziland - Mobile,2687,0.0112
Swaziland - Mobile (Mtn),"2686, 26876, 26878",0.0112
Swaziland - Mobile (Sptc),26877,0.0112
Sweden - Fixed,46,0.0112
Sweden - Stockholm,468,0.0112
